0 0.06011578037826998 0.1092 0.01648720177267267
1 0.1310323306496513 0.1604 0.0474841179882548
2 0.23847864695064866 0.2257 0.1096437035059289
3 0.2837198697942327 0.2425 0.1305998706321317
4 0.31759146929152354 0.2611 0.15169397038780225
5 0.3304149988293303 0.2744 0.16144658008842377
6 0.3437521188978459 0.275 0.16746885551383736
7 0.3609315974244607 0.2873 0.18796325961887872
8 0.36652935646483575 0.2875 0.1890209259358318
9 0.3795364501533436 0.3034 0.1968183525854124
10 0.41440019638023246 0.3392 0.22279201881606037
11 0.4436063098026438 0.3824 0.2588363422021647
12 0.4509332388410055 0.3957 0.27455553024401785
13 0.4699006586302797 0.42 0.29429921323680125
14 0.48238877938783536 0.4324 0.31662388198685626
15 0.49821059589338557 0.4418 0.33310805152888934
16 0.49972832614250035 0.4421 0.33547646519229646
17 0.5136601762583441 0.4529 0.3485930832765374
18 0.5141852932425092 0.4534 0.3503846211118019
19 0.5110738361402478 0.4536 0.352271122171027
20 0.5258672050047443 0.4702 0.3651232356803035
21 0.5186281166340658 0.4726 0.3581494356486978
22 0.5333701276247534 0.4824 0.36908494296392763
23 0.52768569628926 0.4902 0.3725550244447221
24 0.5308897224608918 0.4875 0.3734626523171388
25 0.5287861767550576 0.4962 0.3750419217653457
26 0.5331664470252746 0.5128 0.38810786439801565
27 0.5366340645367736 0.5181 0.38884471202429455
28 0.5431795489165894 0.5322 0.3946369773319005
29 0.5453853292785136 0.5329 0.4032466346535778
30 0.5406347456540036 0.5311 0.3989685992252553
31 0.5471754532012998 0.5379 0.40080211257611503
32 0.54332270640492 0.5399 0.4008667502167768
33 0.5473667461737848 0.5422 0.4027585032709037
34 0.5519888029496833 0.5509 0.40929901246464806
35 0.5521691847132848 0.5473 0.4119078193747458
36 0.5523954025461509 0.5514 0.40575565443776007
37 0.558433488524873 0.5583 0.41749435183890726
38 0.5573962852165385 0.5567 0.4120016232261378
39 0.5546220683065702 0.5576 0.4145083876963361
40 0.5619189772727496 0.5644 0.42084656616327454
41 0.5580398674555723 0.5597 0.4156884844605589
42 0.5616105504099882 0.5649 0.41937876042348793
43 0.5583313985680982 0.5645 0.41388599237900325
44 0.560141723792565 0.5672 0.41539577657943433
45 0.5558678904042611 0.564 0.4105358056897213
46 0.5548808067203407 0.565 0.41188092763075684
47 0.5603597325040754 0.5606 0.4144507275492533
48 0.5560243291292534 0.564 0.4088138779394988
49 0.5565550592107569 0.5643 0.4137688119499751
50 0.5553433943436034 0.5637 0.4083209413856037
51 0.5540532340606392 0.5606 0.4060079927358755
52 0.5516750764089164 0.5574 0.407426870539541
53 0.5552041236572137 0.5611 0.40615005892107653
54 0.555095523540386 0.5582 0.40791691401118074
55 0.5512810741178893 0.5529 0.3973800506265933
56 0.5426575069842177 0.5518 0.39244135717487644
57 0.5518645416034224 0.5548 0.4015899165593276
58 0.5551347928138879 0.5635 0.40634721084473
59 0.5531160221454625 0.5553 0.4006432695328982
60 0.5503397849085797 0.5584 0.40130566580067106
61 0.5443820019363584 0.5531 0.39255231861740075
62 0.5461935665048941 0.5551 0.3949005423810438
63 0.5481575245137323 0.5573 0.3977275835998918
64 0.5506061757982127 0.56 0.39331637577101586
65 0.5466255795967017 0.5603 0.3918299975336277
66 0.5446346468802298 0.5563 0.3868198866490461
67 0.5437137510821914 0.558 0.39216252444791005
68 0.5500140440731764 0.5599 0.3968449422120784
69 0.5451489007492065 0.5579 0.3896934009719356
70 0.5474218296972448 0.5567 0.3907982141972581
71 0.545457851877959 0.5559 0.38791029679863853
72 0.5472385609084344 0.5581 0.3907110810423378
73 0.5451951216857854 0.5577 0.39017619909166834
74 0.5380770177475361 0.5487 0.3812108188401712
75 0.5443745485790311 0.5589 0.3881940643764397
76 0.5377244643963104 0.5496 0.3774588123586923
77 0.5398069981699138 0.5521 0.3818570570718651
78 0.5443674612723185 0.5559 0.38503384322187345
79 0.5406191075077442 0.5527 0.38185672048803226
80 0.5378648988967442 0.5519 0.37916757683291596
81 0.5416933999687986 0.5572 0.3871193451624287
82 0.5395851632130523 0.5541 0.3859159945626644
83 0.5395418060054121 0.5544 0.3848842767345695
84 0.5421360405231708 0.5545 0.38504484864539157
85 0.5390567960906409 0.555 0.3826307956107362
86 0.5431875837626211 0.5581 0.3889299034239039
87 0.5389437529225242 0.5542 0.38388163368742456
88 0.5424596900055011 0.5588 0.3900970017825307
89 0.5465387638529025 0.5622 0.39422795773341823
90 0.5400042221639254 0.5553 0.38595849123203696
91 0.5381119117856512 0.5536 0.38387089439433225
92 0.5442217489031528 0.5571 0.3875860584215029
93 0.5367844772050896 0.5533 0.3819707234532708
94 0.5399458948871653 0.551 0.37829948114023443
95 0.5404988828724403 0.5548 0.38634134498725836
96 0.5416764036366898 0.5553 0.3867886467443139
97 0.53898265835064 0.5517 0.38207697996318746
98 0.5377003261216216 0.5515 0.37623916561839066
99 0.5379945822176915 0.5528 0.383029694695702
